@relation train

@attribute R REAL
@attribute G REAL
@attribute B REAL
@attribute G1 REAL
@attribute G2 REAL
@attribute x_region REAL
@attribute y_region REAL
@attribute num_pixels_regions REAL
@attribute text REAL
@attribute type {1,2,3,4,5,6,7}

@data
65.889,78.565,76.824,-20.638,13.096,492.2,662.69,108,8,5
33.279,34.091,35.88,12.372,9.3767,496.75,609.68,208,9,5
106.64,121.28,119.44,-19.237,23.875,494,522,25,41,5
74.372,87.766,76.504,-1.747,14.67,470.07,466.1,137,17,5
25.85,28.327,22.602,18.689,8.4906,471.2,425.55,113,16,5
23.478,25.452,20.244,31.643,6.784,469.9,398.06,807,3,5
92.603,99.817,94.099,26.909,7.4949,449.5,358.31,3482,4,5
46.438,54.071,53.805,65.398,13.212,493.39,298.47,169,6,5
110.23,132.77,127.29,37.968,6.5632,494.96,221.03,859,13,5
72.036,82.747,79.699,34.259,18.979,483.84,159.41,83,8,5
79.562,97.126,93.264,32.875,9.7853,484.46,132.97,803,14,5
49.14,56.52,49.68,47.018,33.392,470.1,45.94,50,17,5
81.362,95.972,90.933,31.84,12.948,476.61,13.553,282,13,5
90.986,103.34,103.21,39.786,19.568,351.25,14.972,71,11,5
72.635,78.68,70.567,2.9332,6.1089,338.7,73.393,178,7,5
88.857,93.543,82.352,20.625,17.29,353.1,152.87,105,28,5
82.282,82.757,70.879,17.239,8.3283,304.1,178.63,1317,3,5
67.358,68.586,66.74,36.669,15.571,335.72,251.16,377,16,5
33.571,34.469,32.02,13.444,8.0593,330.94,349.29,49,4,5
65.852,69.019,50,5.2713,15.622,307.37,391.39,54,14,5
102.97,109.4,113.68,2.5612,22.083,303.34,425.21,108,32,5
119.15,130.78,136.56,36.75,15.904,284.44,461.75,418,2,5
159.83,171.24,185.2,22.05,18.804,286.34,588.55,331,5,5
131.84,144.84,152.84,15.772,10.815,280.07,656.28,112,23,5
160.05,174.45,182.65,29.317,9.5199,256.25,781.25,20,17,5
65.509,69.045,71.973,10.592,25.459,53.277,716.44,112,76,5
89.686,92.636,100.26,-2.9171,41.126,77.873,623.07,118,17,5
197.26,206.55,226.21,61.819,1.7443,112.46,576.74,76,0,5
131.03,137.13,136.21,13.796,19.992,120.46,472.07,358,39,5
147.82,150.33,147.16,7.9657,16.158,141.12,410.75,427,3,5
174.04,185.78,193.26,22.318,5.7694,172.87,354.22,174,4,5
56.842,51.895,40.509,15.06,2.1214,217.67,76.404,57,1,5
133.25,141.07,144.87,11.98,24.879,242.04,38.688,442,33,5
76.43,77.807,70.577,28.103,7.7219,112.91,64.065,633,11,5
79.594,80.922,74.883,15.008,14.42,103.56,100.76,1299,5,5
79.927,85.601,89.312,33.011,17.704,90.192,175,343,9,5
90.435,93.144,88.547,26.262,16.473,44.341,251.95,1310,16,5
255,255,254.77,89.379,0.043707,157.92,381.89,1159,0,1
252.69,253.03,253.41,84.127,2.2006,32.99,346.16,1535,0,1
244.92,245.83,246.42,78.641,1.793,36.075,506.21,1063,0,1
53.25,74.125,48.063,-10.127,21.114,354.81,331.81,32,20,2
17.353,21.941,16,2.247,13.273,494.18,516.76,17,18,2
67.795,46.282,36.333,-3.7209,20.377,43.128,55.154,39,13,3
152.87,155.09,154.09,20.134,2.4903,408.09,59.73,244,2,3
63.837,55.834,36.75,25.429,1.0888,267.06,176.65,669,3,3
70.174,52.174,42.174,-13.08,20.56,133.98,204.11,46,12,3
79.673,57.503,49.735,10.102,5.2006,232.21,294.2,147,6,3
78.206,74.859,68.051,57.781,6.4976,448.49,222.68,703,3,3
115.57,96.717,89.265,38.394,28.414,330.96,535.56,113,41,3
211.32,214.38,219.25,74.842,0.81008,170.99,620.06,95,1,3
101.2,73.2,62.2,17.32,34.383,290.6,606.7,10,56,3
115.9,88.467,77.767,5.2639,39.63,224.85,745.67,60,48,3
169.99,171.18,172.81,64.176,0.39416,72.449,630.55,176,0,3
224.42,227.14,228.54,66.907,2.3024,59.571,538.92,1120,1,3
193.99,199.7,201.13,58.844,2.3705,174.14,488.74,142,5,3
189.02,195.02,194.9,62.421,0.56374,284.92,485.59,122,0,3
71.455,71.476,67.537,9.9644,8.2988,212.88,475.76,538,4,3
167.8,173.21,173.04,6.674,10.792,383.67,467.81,271,0,3
171.38,183.5,187.62,18.38,18.056,339.54,420.85,26,10,3
96.282,97.08,95.693,33.144,15.764,302.06,409.25,163,1,3
153.92,155.77,154.35,26.661,12.474,227.47,409.41,783,5,3
140.74,140.05,141.54,0.41213,14.722,242.36,356.76,240,1,3
20.893,23.262,18.097,6.3847,18.987,425.66,170.8,103,54,5
106.26,117.22,128.81,44.568,15.974,270.58,346.95,201,4,5
177.77,188.46,190.6,27.493,17.002,284.39,387.38,579,17,5
70.811,85.586,74.709,1.015,24.1,343.12,350.59,244,41,5
116.49,130.22,139.17,3.3023,16.371,208.33,335.87,249,12,5
108.97,127.01,142.61,-2.527,7.7259,142.44,547.47,75,6,5
91.946,99.527,109.95,8.0421,13.219,232.07,508.74,203,0,5
15.016,14.904,12.898,46.258,1.0281,468.91,745.61,187,1,5
38.714,27.857,25.2,2.1547,11.701,472.47,633.1,70,10,5
41.5,44.5,47.591,-2.2294,39.45,466.68,360.21,66,82,7
200.79,204.76,216.21,79.654,1.3087,109.59,128.4,11454,1,1
206.5,210.44,221.47,82.167,0.25335,126.74,197.1,1208,0,1
213.2,217.21,228.09,80.603,0.30049,83.159,388.8,2636,1,1
215.48,219.48,230.22,81.78,0.12324,38.339,495.94,5020,0,1
36.236,36.44,37.777,45.549,16.096,51.239,225.11,1533,7,2
64.619,65.632,70.878,46.517,14.352,19.819,71.143,711,2,2
12.467,12.587,11.592,47.264,8.4395,181.88,17.519,721,1,2
70.796,52.694,23.224,-9.0209,29.941,411.43,277.96,49,43,2
63.333,50.333,21.693,6.4776,29.26,388.39,337.18,114,50,2
8.1385,10.503,4.8359,19.928,2.753,531.19,393.19,195,5,2
23.258,24.223,20.049,15.499,8.6837,536.7,128.51,555,2,2
8.6903,9.1593,5.7168,19.832,4.1517,531.54,30.407,113,2,2
65.222,53.593,37.111,-21.044,6.6272,407.81,45.37,27,7,3
138.82,139.81,143.59,3.3697,5.3786,435.81,144.64,162,9,3
142.26,142.26,142.19,8.3984,6.6893,244.24,154.99,80,9,3
148.03,147.54,151.68,16.463,4.7749,308.63,216.12,112,6,3
151.59,149.94,150.77,10.034,5.2664,270.56,282.85,81,12,3
136.36,135.96,133.96,-3.5622,6.621,205.29,287.07,56,9,3
150.72,150.72,150.72,17.059,8.7342,217.27,342.65,141,17,3
156.3,157.18,158.92,16.697,12.686,304.44,413.9,79,27,3
137.58,137.58,137.58,13.664,3.8079,455.69,413.08,26,4,3
158.7,159.34,161.52,15.299,5.6851,418.42,498.36,99,14,3
160.7,161.54,165.35,10.458,5.1787,236.04,498.42,113,13,3
144.17,143.17,141.17,10.658,6.6751,213.25,443.88,48,9,3
145.21,144.88,144.78,4.9507,9.5658,355.4,560.4,225,8,3
157,158,162,21.066,4.6979,315.64,644.76,59,5,3
153.69,154.69,156.69,-3.3316,6.8163,357.38,648.81,26,8,3
142.45,142.74,145.63,11.123,7.0012,416.79,642.7,186,4,3
36.513,24.923,18.359,12.016,23.65,280.49,736.18,39,20,3
22.776,17.362,15.603,18.534,7.6566,423.5,735.93,58,13,3
44.733,32.067,24.133,14.823,24.207,136.27,587.93,15,17,4
55.647,40.765,33.529,21.253,26.178,139.29,419.12,17,26,4
42.171,30.057,28.429,28.09,14.78,207.91,87.571,35,20,4
101.15,110.17,118.58,18.493,3.5779,93,693.3,155,3,5
90.653,103.32,112.37,-12.087,5.1683,70.966,752.24,294,3,5
30.178,39.131,38.841,-9.1119,14.812,558.62,63.327,107,7,7
253.22,253.57,253.66,78.611,2.6943,195.19,667.63,632,0,1
255,255,254.98,86.527,0.0022927,18.304,656.72,2617,0,1
254.07,254.17,254.38,87.169,0.72062,124.31,363.47,1339,0,1
254.99,254.99,254.99,87.967,0.015208,30.28,165.77,8213,0,1
177.58,177.25,187.65,45.515,16.733,260.75,56.924,1045,0,1
70.288,91.038,82.808,5.9135,8.7913,509.96,22.173,52,21,2
81.701,99.598,93.299,0.61247,9.1559,495.35,141.63,117,6,2
69.769,80.904,79.808,4.808,8.1825,469.62,44.856,104,14,2
63.149,69.821,36.672,13.315,19.259,356.55,510.6,67,27,2
92.783,97.022,63.543,11.951,22.353,295.41,609.52,46,36,2
123.55,124.02,110.58,6.1213,54.952,188.64,564.82,66,83,2
143.97,135.97,148.97,12.129,11.613,231.09,421.16,32,35,3
142.23,134.37,144.96,0.37439,5.2011,223.33,252.22,114,4,3
147.09,135.09,148.42,7.7952,3.7839,250.75,187.61,197,5,3
102.11,86.389,89.611,-1.5671,20.298,399.78,743.5,18,30,3
146.97,152.97,168.97,34.541,2.763,343.67,791.41,91,1,3
69.739,58.522,59.348,22.645,27.32,78.609,765.87,23,48,3
63.641,56.59,56.513,27.169,4.9043,539.19,152.06,78,5,3
123.43,132.07,160.5,0.86457,8.9476,271.2,364.87,54,16,4
116.77,124.28,149.67,3.3275,9.3705,276.06,262.49,82,8,4
101.68,137.05,186.78,-2.2034,11.586,327.76,410.63,186,4,5
46.413,55.904,73.625,10.183,14.983,338.69,380.99,104,35,5
31.083,31.887,43.805,25.643,9.3482,332.97,321.72,266,4,5
42.485,40.63,50.273,26.803,13.783,315.76,283.68,524,19,5
52.264,50.264,62.473,14.67,7.9266,343,225.84,292,2,5
42.5,43.155,59.707,-1.4084,12.137,340.17,174.98,58,26,5
50.913,50.529,56.929,25.29,16.786,351.57,133.27,240,19,5
43.991,45.319,55.784,13.966,21.291,417.85,129.3,213,12,5
20.186,19.558,23.651,49.93,4.3506,420.86,154.02,43,4,5
47.217,45.717,55.717,12.944,7.1527,416.65,218.25,106,5,5
21.966,20.437,27.454,9.4943,6.5902,420.44,280.14,119,11,5
15.389,17,25.167,20.238,8.3765,421.33,328,18,7,5
17.692,18,23.593,14.667,5.0961,428.8,383.8,91,14,6
19.454,18.454,24.898,28.115,3.2749,431.73,417.55,108,3,6
82.05,75.35,93.675,15.906,34.932,440.11,55.112,80,57,7
237.24,237.38,240.31,70.774,7.6929,133.62,709.38,809,0,1
255,254.97,254.97,87.18,0.020997,34.007,674.07,7405,0,1
251.71,252.31,252.46,85.379,2.193,41.066,460.84,2060,0,1
79.782,94.982,75.818,1.0953,13.682,150.89,405.49,55,31,2
88.488,109.95,102.72,9.4828,22.531,64.558,370.42,43,68,2
52.86,54.065,25.131,-6.1207,18.909,317.07,224.41,107,17,2
68.826,67.248,37.138,12.583,29.749,239.03,99.624,109,57,2
91.667,90.386,46.825,-8.6923,25.971,79.509,135.77,57,26,2
95.217,117,70.043,-2.9733,20.935,572.17,727.96,23,23,2
107.08,84.553,78.612,-0.15152,19.027,312.66,667.8,85,42,3
110.02,88.561,82.049,-11.825,19.047,336.2,521.1,41,31,3
117.41,97.407,88.407,6.4063,30.146,342.93,363.85,27,47,3
199.93,200.97,205.04,68.438,0.68029,227.96,434.55,383,1,3
187.36,186.58,190.43,59.137,3.2232,272.01,529.26,436,2,3
210.57,214.76,222.57,29.141,4.6023,122.66,532.67,261,0,3
178.28,178.17,183.5,39.866,1.0705,145.21,624.64,149,3,3
176.09,177.84,182.31,39.852,1.9955,159.98,651.34,58,1,3
157.21,159.05,163.68,36.667,7.1065,196.09,730.82,500,2,3
117.72,119.93,125.42,29.9,9.4838,208.86,757.1,790,3,3
190.52,199.59,209.5,11.922,20.951,293.48,789.06,66,38,3
171.25,183,192.5,-11.741,20.78,380.08,789.73,132,8,3
43.377,48.311,43.679,-6.1102,13.46,440.05,659.24,106,16,5
29.722,30.694,34.333,18.766,5.2132,438.14,593.72,36,11,5
32.269,30.452,33.71,14.673,4.9147,444.91,487.33,93,3,5
58.551,61.306,59.786,2.0721,8.6616,451.89,455.32,98,23,5
70.53,43.712,39.303,4.0171,4.1993,440.74,424.68,66,10,5
21.349,17.284,21.734,5.2155,4.5581,455.47,128.24,169,5,5
25.99,19.573,19.135,-1.4464,5.7212,452.23,90.76,96,18,5
47.5,53.474,59.474,43.033,26.168,447.6,62.41,78,20,5
76.592,86.624,91.245,-3.1796,9.4013,157.22,474.13,436,10,5
108.81,128.48,143.44,14.925,3.2768,154.66,517.05,318,3,5
142.3,172.57,187.7,-2.5383,6.9761,230.3,727,30,9,5
85.303,108.34,109.13,-5.7211,8.6179,291.54,730.53,89,6,5
45.907,51.133,51.507,12.206,14.711,461.53,313.85,75,22,6
50.971,51.478,47.132,8.0129,10.894,462.57,258.8,136,43,6
46.246,45.61,50.395,6.0586,22.486,489.31,536.86,195,4,7
223.37,226.55,237.27,73.309,0.2999,38.053,645.49,10264,0,1
222.03,226.28,237.29,79.126,0.32597,48.236,57.793,5571,0,1
172.47,183.56,196.73,44.713,0.78137,403.71,48.032,4165,1,1
85.809,85.809,85.809,15.33,4.5594,544.7,123.66,47,6,3
110.26,110.91,115.15,2.4468,10.03,453.88,220.4,145,24,3
86.488,86.279,84.256,-1.859,8.2526,322.44,141.3,43,9,3
117.93,120.65,124.08,11.205,14.907,254.79,211.04,200,54,3
121.28,117.56,112.92,13.616,10.587,123.44,239.74,39,19,3
134.04,135.04,137.04,-2.646,9.4758,73.956,323.99,91,15,3
132.13,133.13,135.13,-24.527,13.904,187.11,617.34,38,32,3
118.21,122.21,125.21,6.4625,10.052,358.96,613.18,163,14,3
106.18,111.12,115.15,14.663,4.6863,423.91,724.14,74,12,3
93.951,97.132,101.77,15.776,4.1682,543.84,659.88,205,4,3
115.33,116.77,119.66,3.4718,5.9329,447.3,436.25,137,5,3
131.57,132.57,134.66,-2.0818,6.5421,344.05,401.94,167,6,3
128.75,130.11,132.23,-8.5787,13.241,259.44,404.64,100,30,3
141.8,142.8,146.8,6.3163,11.599,175.43,377.27,30,18,3
67.083,68.033,71.933,44.746,1.235,136.97,436.18,60,1,5
55.18,54.446,56.734,10.245,9.7835,125.12,373.04,139,1,5
31.781,30.612,32.18,-1.7051,14.541,343.04,753.35,178,5,5
45.73,45.592,45.934,-10.742,18.969,248.93,720.46,333,8,5
24.097,23.839,23.968,41.447,4.8627,395.58,467.45,31,2,5
63.796,63.794,63.667,2.9974,28.686,296.36,320.2,520,2,5
62.101,62.24,62.079,-12.8,30.581,219.85,505.85,317,8,5
73.35,51.1,43.108,-1.5559,27.902,502.22,685.58,120,20,5
34.307,30.416,28.238,31.691,13.228,510.44,479.82,231,1,5
254.95,254.97,254.93,87.773,0.10472,85.749,678.17,992,0,1
254.92,254.92,254.63,86.585,0.23525,21.172,554.52,577,0,1
254.98,254.98,254.98,87.715,0.051128,53.908,23.088,1411,0,1
251.64,251.59,251.88,81.944,1.3109,327.05,20.64,856,0,1
54.157,62.583,32.38,2.0665,15.337,577,464.09,108,15,2
57.874,48.252,26.796,-2.3918,22.655,223.54,785.51,103,57,2
193.09,192.31,196.55,2.6922,8.2202,418.3,60.652,89,8,3
192.27,190.92,189.14,6.4834,7.6612,247.12,72.424,59,9,3
228.27,229.27,234.27,-2.8139,5.9297,249.07,178.21,70,8,3
211.16,212.16,216.16,-0.68704,5.0131,406.11,260.4,141,3,3
98.963,86.489,67.414,12.612,4.4178,475.44,167.75,321,6,3
222.88,223.88,228.88,16.221,4.9553,347.7,593.54,120,5,3
231.3,230.94,234.03,0.034307,8.1667,139.7,579.27,141,7,3
216.07,215.07,211.59,0.051722,7.3444,49.961,199.25,153,5,3
238.64,239.64,244.64,12.451,3.1736,43.83,470.79,53,8,3
236.4,237.4,242.33,9.6383,4.2198,123.08,371.66,95,1,3
226.15,227.15,232.15,-2.5482,18.142,180,292.27,114,3,3
231.24,232.24,236.24,-1.543,6.3424,271.52,400.87,82,15,3
229.82,230.82,234.82,-0.74955,5.735,276.98,533.78,175,1,3
174.08,174.22,172.7,-0.89004,7.292,448.11,761.78,93,8,3
202,203,207,1.0909,2.9154,483.57,534.81,37,2,3
194.91,194.91,196.34,0.26061,4.3141,533.12,339.63,143,4,3
141.29,142.26,144.36,3.1009,13.449,41.694,312.51,170,3,5
155.77,158.91,167.55,23.108,2.445,60.348,408.12,69,1,5
129.67,127.55,129.08,-14.693,28.596,214.48,680.81,1407,8,5
126.9,107.4,86.498,-0.57425,16.553,299.02,721.49,209,17,5
102.47,91.092,89.73,-9.9709,26.319,301.24,688.76,152,12,5
127.8,123.13,124.22,-2.6901,24.657,48.823,381.8,509,19,5
159.96,159.37,158.94,12.255,38.728,121.48,267.04,231,25,5
174.73,173.63,175.02,18.667,30.097,211.92,183.15,320,12,5
155.52,146.92,140.81,-24.901,42.074,235.46,408.24,118,32,5
176.77,176.18,178.55,4.3056,29.236,308.85,333.02,416,12,5
135.89,131.97,124.59,5.7247,30.574,312.48,257.59,383,14,5
154.05,151.51,147.2,33.949,19.478,424.7,318.45,119,11,5
151.25,147.36,143.44,5.195,19.187,439.85,464.2,623,3,5
128.16,123.46,116.3,-12.565,27.356,448.92,715.92,396,7,5
10.585,10.192,10.389,31.917,2.5369,568.52,633.43,234,0,5
9.7909,8.8821,9.0304,55.117,1.1747,559.83,728.37,263,3,5
133.39,105.15,92.366,11.89,27.149,579.52,26.47,164,44,7
254.57,254.52,253.09,45.476,0.40506,3.2328,21.804,189,1,1
133.92,118.92,115.68,10.292,32.607,105.44,28.08,25,75,3
118.14,101.5,94.682,-1.5344,47.48,453.73,52.409,22,40,3
144.04,127.04,116.72,10.745,57.805,322.6,205.04,25,95,3
144.32,126.77,121.09,1.562,38.505,109.48,144.57,44,49,3
156.11,140.88,138.62,11.691,39.192,97.554,252.35,65,68,3
149.74,131.46,127.77,7.7392,53.455,78.8,440.23,35,63,3
144.4,124.97,115.47,3.8987,42.293,65.467,559.37,30,71,3
149.85,131.97,119.91,3.1892,54.986,236.32,552.89,66,59,3
144.84,126.84,114.84,8.4042,44.299,297.72,460.76,50,85,3
118.68,96.683,83.683,-12.282,26.223,507.59,588.51,41,45,3
136.37,107.55,98.383,2.0882,29.478,411.62,677.52,60,32,3
120.88,104.9,94.91,-2.2743,45.728,180.94,788.19,78,95,3
122.85,109.03,101.88,6.0859,37.89,33.324,757.18,34,78,3
150.97,132.97,122.97,1.8048,42.519,250.21,153.38,29,69,3
94.609,104.89,129.79,28.863,21.163,82.161,73.379,87,8,5
172.22,199.86,228.82,35.24,1.9457,69.97,210.95,99,1,5
220.23,244.58,253.82,31.112,2.6626,222.57,230.1,384,3,5
201.35,224.6,254.52,59.14,2.7436,230.27,192.35,48,3,5
98.787,132.18,146.85,2.0365,13.023,237.91,113.35,89,17,5
46.213,56.969,48.071,0.43593,15.602,433.32,177.31,127,4,5
105.54,127.35,134.33,4.5521,23.621,418.82,214.52,248,9,5
161.34,193.5,210.22,48.691,10.648,517.78,188.03,32,9,5
93.832,111.9,123.79,18.674,17.985,438.77,464.1,214,8,5
76.266,89.073,99.109,-0.95294,28.527,508.19,475.98,440,10,5
83.313,100.6,110.41,14.287,20.414,278.06,377.68,80,34,5
123.61,143.59,151.16,24.567,5.3528,242.1,344.14,116,15,5
185.26,203.33,226.63,27.959,1.7733,117.33,318.11,316,2,5
189.34,210.03,234.15,8.651,4.1183,80.677,346.1,607,1,5
63.681,69.415,71.074,16.938,3.5367,350.48,340.69,135,3,5
162.99,194.1,213.43,10.457,18.97,214.2,443.91,162,19,5
71.819,86.676,100.04,21.409,5.2381,203.39,611.94,349,9,5
76.807,97.975,112.76,-5.6358,14.731,189.68,711.08,399,21,5
36.25,39.75,52.045,-21.618,9.8217,31.318,496.68,44,17,5
43.947,46.5,37.079,11.185,9.7773,484.39,353.87,38,12,6
101.26,88.025,82.748,5.9759,17.169,529.15,774.44,853,29,7
48.564,53.085,63.282,29.445,13.601,524.6,711.34,117,16,7
74.468,66.935,81.537,15.327,23.646,506.02,680.68,231,26,7
254.3,254.52,254.67,84.314,0.83307,46.134,176.35,1196,0,1
251.94,251.79,252.18,84.188,1.1205,33.343,335.67,1710,0,1
254.97,254.97,254.71,87.723,0.097119,39.58,532.3,710,0,1
33.466,58.606,39.796,-8.2097,16.961,512.66,66.402,348,6,2
141.14,150.97,95.294,-4.5181,15.746,175.97,557.24,119,9,2
94.714,112.28,72.65,-5.1518,17.622,253.57,637.23,217,25,2
56.586,79.376,54.767,3.2729,18.548,458.9,229.89,133,33,2
188.53,199.98,211.15,7.8605,2.0301,79.958,34.667,165,2,3
180.42,192.42,204.42,19.774,5.0495,249.55,42.221,86,3,3
157.06,136.81,138.09,6.7838,12.668,168.16,170.19,32,11,3
158.54,140.57,142.91,-3.0242,10.58,107.2,263.91,35,12,3
160.17,141.7,143.26,-7.4998,16.165,158.17,330.83,23,18,3
136.53,111.27,104.27,11.449,18.778,403.53,335.87,15,28,3
136.39,121.36,125.5,10.284,6.8156,133.55,438.53,125,11,3
139.5,117.75,110.17,3.9047,19.977,320.25,458.58,12,27,3
113.33,96.917,90.917,-3.5625,13.293,382.17,544.96,24,15,3
129.83,100.37,93.067,-2.3742,16.657,367.83,615.23,30,25,3
115.61,97.389,86.889,11.45,15.47,384.5,747,18,20,3
125.31,104.79,98.776,-0.38253,9.8648,272.7,743,67,9,3
153.63,135.3,136.1,-4.076,13.209,89.167,565.9,30,16,3
108.74,111.89,113.17,24.277,5.1323,89.779,731.87,298,9,3
59.431,50.719,43.946,11.994,5.5822,212.43,759.59,299,6,3
181.01,197.77,218.51,38.592,8.9595,208.13,221.97,515,7,5
177.31,193.98,214.36,58.675,1.5516,263.19,225.67,129,4,5
66.095,72.5,81.541,-13.886,14.134,343.47,238.95,74,16,5
133.9,156.36,177.56,-1.9037,22.208,275.7,157.96,416,15,5
126.15,127,145.68,9.8507,21.448,154.02,135.89,302,2,5
128.83,132.42,151.69,13.688,21.692,142.53,285.31,193,50,5
174.3,191.11,213,45.992,23.148,264.61,281.54,494,4,5
157.22,177.69,189.28,24.326,5.3044,397.14,277.38,90,13,5
81.626,91,102.25,-3.5139,8.3216,383.55,463.02,155,6,5
68.344,66.484,72.258,9.3834,6.8403,382.23,504.34,93,14,5
71.359,76.41,71.476,16.116,12.015,382.96,653.87,437,11,5
77.313,80.419,77.134,2.2808,14.012,387.93,704.1,530,2,5
96.933,109.22,120.2,3.0471,22.47,270.88,786.63,495,1,5
139.72,157.75,181.83,13.845,9.04,133.11,633.81,134,1,5
220.72,231.28,247.16,6.854,7.2954,94.824,225.12,85,2,5
62.064,60.067,61.865,13.646,11.64,416.84,225.36,267,26,6
254.99,254.99,254.91,87.885,0.030669,225.9,24.187,2043,0,1
255,255,255,87.339,0,31.1,42.719,5480,0,1
255,255,254.99,89.013,0.0071558,50.346,153.26,4376,0,1
254.98,254.98,254.98,87.057,0.052281,29.668,350.45,990,0,1
254.98,254.97,254.96,87.029,0.058366,31.431,540.24,712,0,1
76.635,93.769,49.519,19.107,23.17,96,737.35,104,19,2
48.964,64.6,31,1.3261,16.765,151.62,790.29,55,27,2
102,79.796,67.571,2.9918,25.41,384,609.43,49,34,3
104.93,87.289,76.4,4.9553,26.673,305.4,544.87,45,40,3
116.36,98.533,90.822,-13.781,27.134,169.38,606.13,45,41,3
124.35,106.24,96.588,17.581,39.473,136.45,557.84,51,83,3
118.59,104.11,101.15,14.644,21.118,122.61,465.78,54,35,3
128.56,106.56,92.556,4.3469,33.762,300.67,460.11,9,45,3
114.88,93.044,80.118,-1.0565,23.718,378.44,397.04,68,40,3
116.42,96.895,85.447,0.25228,18.377,391.61,330.18,38,28,3
126.83,109.48,101.63,2.8534,27.827,297.76,292.48,63,60,3
140.1,136.51,138.71,23.887,31.957,185.85,298.85,154,82,3
130.12,122.51,126.48,7.1723,18.392,140.97,349.46,67,29,3
138.69,122.76,115.79,-5.7826,23.501,182.41,141.59,29,39,3
141.2,131.4,130.3,24.532,22.322,204.4,70.1,10,52,3
112.19,95.185,88.185,16.595,18.909,380.56,118.41,27,29,3
112.3,98.3,95.3,4.0289,14.587,334.75,73.2,20,40,3
125.96,111.12,101.88,1.9138,20.353,325.68,190.4,25,57,3
98.433,77.633,69.533,-5.0778,22.884,384.67,744.03,30,49,3
98.045,80.045,66.045,-1.2555,26.162,310.18,777.68,22,33,3
104.15,85.154,78.154,-21.091,28.196,234,725,13,58,3
63.425,81.791,63.229,8.8244,7.9904,375.34,652.43,153,8,5
56.303,56.312,49.121,26.604,18.069,364.88,709.96,231,22,5
134.65,163.21,176.09,10.635,2.8085,369.15,780.53,34,2,5
106.98,135.65,151.19,1.4335,28.055,239.94,791.96,428,25,5
143.45,177.72,216.32,47.186,2.1485,243.72,696.15,40,6,5
59.433,63.774,63.678,-3.8606,24.946,267.49,648,208,15,5
92.767,126.83,146.07,16.303,3.5385,233.3,474.9,30,7,5
150.61,177.41,189.38,1.9893,5.3929,373.23,486.96,315,4,5
140.17,160.7,168.7,25.138,6.6427,369.74,454.46,104,13,5
80.84,94.486,100.29,2.8945,19.893,366.72,306.79,144,9,5
145.97,166.23,174.38,39.442,6.322,389.31,287.67,39,4,5
187.71,209.52,228.11,62.35,27.209,260.8,296.34,652,5,5
150.43,173.49,192.22,10.675,32.819,271.51,240.65,150,1,5
165.34,188.23,212.58,47.104,34.009,205.64,241.12,277,5,5
246.25,249.8,252.04,31.024,9.2331,103.75,243.16,80,8,5
98.588,105.03,124.39,1.0444,32.048,148.5,302.9,80,4,5
112.4,140.2,152.93,29.887,18.715,257.74,194.26,198,17,5
61.023,60.591,63.864,9.6023,18.964,387.5,67.5,44,20,5
139.77,160.96,174.19,9.2877,43.335,291.74,70.085,47,17,5
119.39,146.17,165.42,-8.4595,19.656,241.69,395.72,207,6,5
97.984,121.41,138.14,9.9799,24.279,250.71,358.94,123,24,5
40.007,38.031,40.544,28.775,11.493,400.46,246.69,454,6,6
88.079,68.54,89.651,0.6939,27.581,419.22,468.16,63,21,7
255,255,255,85.357,0,25.162,21.236,2229,0,1
248.65,248.64,248.97,77.587,4.597,168.69,26.865,481,0,1
247.32,246.2,245.87,56.402,9.8985,13.071,385.96,84,0,1
255,254.82,254.94,74.18,0.16545,10.818,727.89,718,0,1
115.2,120.05,66.15,5.0965,40.674,93.85,798.95,20,72,2
190.43,170.87,170.09,0.73635,35.636,95.435,276.22,23,77,3
191.16,173.08,168.81,-23.311,33.123,110.78,176.54,37,52,3
176.04,162.04,162.04,-8.4422,13.308,109.24,91.868,68,12,3
166.14,145.14,140.9,6.724,34.155,78.54,442.54,50,46,3
173.25,152.95,153.8,0.72007,42.71,65.65,560.1,20,81,3
191.82,171.82,172.82,14.177,31.83,52.737,672.32,38,57,3
196.36,179.93,178.27,19.63,19.529,74.156,366.71,45,21,3
126.66,94.447,80.979,15.812,43.257,261.09,769.11,47,70,3
117.34,91.816,85.263,28.798,30.377,139.29,738.95,38,51,3
205.41,201.93,197.89,32.784,8.8797,335.97,550.07,220,2,3
206.99,221.06,244.1,44.437,0.81185,180.83,638.91,1072,1,5
205.16,220.62,244.65,46.953,0.91367,194.83,582.62,446,0,5
205.11,222.07,247.01,40.063,1.242,194.1,532.25,747,1,5
86.826,84.261,85.261,0.4245,21.235,214.24,463.46,46,62,5
61.883,62.436,65.041,3.7518,10.858,225.51,426.28,676,2,5
75.355,72.135,73.394,22.95,12.675,312.54,356.95,155,13,5
110.86,103.97,105.71,8.0847,3.1186,239.72,299.84,95,6,5
143.31,148.53,158.73,38.152,12.775,248.57,236.82,88,46,5
93.071,83,77.821,26.44,11.172,308.14,205.64,28,31,5
93.483,90.232,92.869,48.043,11.447,266.51,157.8,259,11,5
125.67,127.39,136.23,48.304,10.38,286.57,129.55,375,5,5
167.47,179.4,193.86,39.685,7.6762,282.99,85.862,254,2,5
154.66,168.96,187.22,28.684,8.7847,283,55.571,147,0,5
77.948,76.33,77.789,13.795,15.423,341.56,49.443,194,18,5
