@RELATION train_nogradient

@attribute R REAL
@attribute G REAL
@attribute B REAL
@attribute x_region REAL
@attribute y_region REAL
@attribute num_pixels_regions REAL
@attribute text REAL
@attribute type {1,2,3,4,5,6,7}

@DATA
178.45,146.37,123.47,321.48,524.28,60,38,3
190.73,157.65,133.78,347.44,453.62,55,36,3
181.12,142.61,120.75,414.84,467.78,51,20,3
186.08,145.76,123.42,370.56,488.08,59,41,3
159.19,124.33,104.56,479.43,449.67,70,21,3
173.82,135.69,115.31,374.1,558.82,62,39,3
184.49,152.96,130,231.83,577.26,53,54,3
201,162,136.48,192.57,658.61,23,19,3
184.87,145.53,124.17,255.67,721.3,30,56,3
176.93,143.4,125.16,285.18,682.11,57,29,3
177.46,141.77,123.54,351.62,714.96,26,14,3
179.71,140.05,119.03,343.16,649.66,38,18,3
152.33,117.27,98.365,400.19,755.58,52,16,3
162.3,121.09,99.894,375.09,773.06,47,26,3
198.18,161.64,138.82,226.73,769.18,11,31,3
192.86,149.36,125.32,195.86,717,22,49,3
177.04,135.84,115.8,383.6,613.84,25,32,3
162.88,154.81,155.46,141.85,130.42,26,19,4
167.94,162.29,158.17,125.69,143.86,35,10,4
198.06,192.07,185.81,79.218,150.08,101,32,4
197.28,192.63,189.47,76.344,191.41,32,26,4
185.67,180.38,179.1,96.083,206.79,48,21,4
166.81,161.97,162.74,127.23,184.9,31,8,4
159.52,153.93,137.07,129.74,226.59,27,53,4
169.82,163.93,165.52,134.52,279.64,159,21,4
180.63,175.3,176.92,123,313.13,60,6,4
187.26,181.35,180.39,95.783,314.22,23,17,4
180.51,174.09,170.79,76.702,303.72,57,19,4
188.57,184.36,181.38,78.119,237.9,42,13,4
192.36,186.27,183.68,88.045,353.64,44,27,4
174.54,168.66,169.8,125.06,346.35,65,17,4
167.3,158.59,161.12,148.61,332.41,66,21,4
175.54,168.34,164.85,121.41,388.39,41,28,4
187.71,184.57,183.33,84.476,373.43,21,35,4
194.68,192.01,189.93,79.895,429.11,76,13,4
182.78,177.17,176.98,86.293,490.54,41,19,4
174.43,168.42,167.5,120.03,473.48,60,33,4
160.31,155,156.97,144.47,500.59,32,93,4
169.81,163.81,165.56,121.1,506.56,48,14,4
138.14,133.86,104.02,117.62,553.05,42,40,4
173.95,168.5,168.87,114.26,605.26,38,26,4
166.44,157.84,159,114.55,691.73,55,13,4
147.08,140.46,138.11,108.57,747.68,37,14,4
180.97,172.72,173.46,82.641,791.54,39,19,4
179.67,177.75,178.13,70.957,705.41,69,31,4
182.05,175.61,173.76,70.898,657.34,59,40,4
185.21,179.64,179.42,100.42,642.12,33,21,4
159.44,153.08,153.44,131.37,679.98,59,43,4
163.19,153.63,153.84,128.5,647,32,40,4
174.35,173.5,171.65,78.962,576.04,26,37,4
181.39,178,174.49,77.776,529.92,49,16,4
159.97,171.01,175.17,100.01,150.05,155,29,5
138.4,147.59,151.92,93.614,259,145,23,5
189.21,197.41,199.19,95.476,419.51,185,22,5
171.38,179.48,189.48,147.65,393.51,71,46,5
130.09,109.37,104.3,98.685,550.02,54,26,5
236.05,248.5,253.55,142.95,571.85,20,2,5
205.96,212.79,214.63,84.482,723.48,56,3,5
199.37,206.27,207.98,129.86,774.75,124,4,5
22.717,34.167,37.867,183.88,773.45,60,12,5
130.24,103.56,80.32,185.84,602.32,194,20,5
137.41,148.17,157.49,187.16,566.51,76,97,5
70.206,73.7,79.469,194.62,408.63,350,35,5
78.404,85.128,91.915,188.28,375.47,47,158,5
152.12,154.37,156.97,179.96,214.19,249,15,5
122.53,129.8,134.06,176.54,194.66,197,4,5
158.04,185.65,208.59,184.77,93.698,612,1,5
200.34,229.83,246.34,195.02,78.017,59,3,5
89.297,101.04,110.79,292.65,63.883,145,79,5
68.897,76.783,83.394,289.7,93.059,203,7,5
99.846,102.57,106.84,315.41,97.484,91,97,5
50.733,54.576,57.728,315.67,63.354,243,6,5
112.99,105.55,102.48,278.99,178.89,289,48,5
121.56,123.55,122.36,280.46,216.85,95,15,5
135.93,135.11,139.95,333.07,209.04,342,4,5
139.15,141.15,144.9,304.86,190.43,222,15,5
88.984,92.047,89.694,278.51,379.59,193,31,5
88.813,91.773,90.148,275.92,415.32,406,44,5
97.975,105.53,113.41,312.37,407.72,198,9,5
110.81,121.9,131.67,316.55,383.15,407,7,5
18.196,15.905,16.291,315.68,591.05,148,1,5
48.633,47.127,46.025,281.27,568.03,79,3,5
50.434,55.748,61.357,276.78,606.43,143,20,5
111.69,91.264,70.549,432,412.52,144,9,5
113.24,94.103,74.32,431.18,373.57,97,2,5
110.55,89.261,72.243,460.13,381.88,276,2,5
150.82,116.79,93.054,481.38,419.73,332,3,5
115.41,123.81,127.06,472.98,219.07,120,6,5
51.251,56.27,46.792,452.13,182.7,307,20,5
195.9,109.36,131.36,463.68,547.61,84,49,6
157,110.51,97.427,497.35,549.19,150,46,6
50.895,43.658,44.079,537.95,558.76,38,55,6
66.687,54.446,41.651,455.86,94.53,83,3,6
180.45,174.24,72.081,468.95,99.774,62,19,6
73.692,61.058,45.519,481.86,97.923,156,11,6
27.736,38.226,91.887,253.03,44.198,106,2,2
28.097,46.425,11.372,262.12,170.13,113,15,2
46.122,66.557,35.843,252.91,247.7,115,6,2
87.659,93.411,63.256,155.84,300.66,129,17,2
53.947,65.187,43.56,87.227,153.96,75,21,2
45.411,55.193,34.124,42.644,86.838,419,178,2
54.782,64.391,28.761,420.61,149.51,197,14,2
53.444,70.455,25.84,494.5,112.82,257,13,2
78.053,75.467,33.347,506.41,176.15,75,23,2
37.635,43.032,25.414,425.16,34.719,406,5,2
39.187,53.347,23.813,501.23,14.48,75,13,2
79.846,98.541,60.08,589.77,128,475,7,2
72.747,87.805,48.942,591.33,168.51,154,10,2
27.271,26.068,19.305,561.22,695.97,59,3,2
21.667,20.852,10.556,393.63,675.33,27,4,2
16.812,13.783,46.667,218.48,663.83,69,3,2
35.145,29.327,15.109,34.273,570.51,55,9,2
11.92,13.074,33.864,35.756,725.92,176,2,2
24.184,24.414,79.885,72.747,485.31,174,3,2
27.892,35.712,56.475,20.691,347.34,139,3,2
20.699,31.434,69.157,90.952,492.63,83,8,2
13.847,24.013,13.42,333.73,275.73,157,18,2
98.442,17.864,94.545,431.08,264.29,154,13,2
11.074,19.739,90.213,491.88,280.71,188,10,2
15.504,20.146,90.321,220.9,359.8,405,7,2
28.215,41.292,1.12,252.09,470.18,325,4,2
82.368,11.711,45.789,165.18,478.42,38,9,2
15.237,23.368,13.263,571.74,237.34,38,9,2
7.619,14.222,54.286,460.71,227.03,63,13,2
12.578,23.176,49.412,348.95,223.07,102,5,2
40.344,57.022,18.389,260.4,198.62,90,8,2
151.03,109.26,93.875,181.21,351.36,72,20,3
107.37,81.113,70.385,61.473,362.65,239,8,3
160.92,124.03,107.07,117.58,351.69,59,8,3
25.318,14.227,55.909,555.5,483.36,22,8,3
30.631,19.595,10.261,462.41,401.68,111,6,3
29.397,18.873,90.159,405.41,369.25,63,5,3
26.065,13.206,45.514,425.59,464.07,107,6,3
33.525,22.068,10.153,516.44,537.03,59,2,3
28.227,16.803,66.818,366.17,527.79,66,2,3
40.086,25.328,14.621,234.5,579.78,58,4,3
37.13,24.374,13.104,398.21,585.9,115,2,3
34.755,21.755,13.755,541,601,49,4,3
67.56,74.952,86.928,339.83,729.23,125,74,5
78.901,71.747,75.385,569.18,68.67,91,18,7
66.685,64.227,70.945,564.1,52.431,181,42,7
116.54,108.89,80.739,583.02,155.76,46,18,2
81.966,97.966,61.931,540.03,340.41,29,24,2
67.327,107.9,64.115,514.63,446.48,52,21,2
81.269,93.645,54.527,490.6,603.39,93,15,2
79.972,89.648,46.282,445.69,721.01,71,22,2
54.064,76.551,40.731,561.06,745.42,78,29,2
57.675,94.987,55.584,591.7,546.83,77,20,2
83.583,92.757,57.777,583.16,361.21,103,26,2
71.082,82.812,47.894,425.74,54.694,85,7,2
77.194,85.742,58.29,426.13,147.52,31,68,2
42.224,55.448,15.776,340.04,633.18,67,17,2
35.662,47.263,23.444,336.81,703.71,133,22,2
48.157,56.562,27.785,208.12,726.91,121,35,2
48.769,64.115,32.5,164.73,757.23,26,40,2
38.167,43,12.917,55.167,555.33,12,20,2
50.431,70.417,22.806,68.458,441.92,72,26,2
31.585,38.878,10.854,121.46,447.34,41,26,2
28.172,38.032,96.882,188.08,432.09,93,15,2
51.438,57.313,16.813,225.94,383.03,32,24,2
20.842,27.053,74.737,259.12,425.12,57,13,2
36.813,40.975,10.325,263.13,328.77,80,12,2
36.438,47.094,16.469,228.64,274.25,64,43,2
50.659,59.11,25.061,184.9,266.54,82,41,2
29.788,44.164,11.724,92.84,258.11,250,39,2
37.941,51,22.529,50.971,211,34,22,2
30.931,43.379,13.931,45.609,134.34,87,5,2
35.658,48.316,12.105,121.79,99.868,38,15,2
5.35,16.7,3.55,153.25,48.2,20,8,2
18.006,30.017,99.944,182.73,77.91,177,39,2
35.195,40.524,19.598,213.37,149.49,82,25,2
30.495,45.453,15,225.08,205.81,95,10,2
44.25,47.688,13.375,268.63,264.78,32,12,2
25.875,28.958,11.333,153.27,474.4,48,20,2
22.45,31.936,40.183,117.61,498,109,3,2
44.029,65.098,17.686,42.696,471.19,102,48,2
19.357,30.738,12.952,40.952,583.88,42,31,2
37.508,43.508,27.556,73.841,747.41,63,43,2
48.83,59.42,33.62,21.71,736.94,100,36,2
88.959,104.53,46.164,154.33,796.21,73,19,2
28.356,38.695,68.305,106.14,553.88,59,12,2
23.42,42.807,14.588,66.261,377.39,119,15,2
26.785,44.356,13.356,35.927,290.54,219,6,2
50.649,58.108,49.324,27,95.946,37,227,2
82.459,75.237,37.677,348.91,366.36,375,11,2
148.52,139.49,112.07,329.8,428.62,175,30,2
73.612,68.617,29.144,351.11,402.35,201,17,2
100.31,76.778,71.833,337.46,25.296,54,5,3
83.76,62.734,65.864,327.45,56.532,154,16,3
92.66,73.825,70.804,330.51,73.794,97,7,3
61.69,44.732,39.465,330.76,754.58,71,8,3
101.27,80.333,69.51,247.76,772.45,51,8,3
67.534,43.247,41.837,294.1,793.65,178,8,3
64.671,47.879,35.925,321.25,616.37,347,6,3
68.288,51.157,40.974,309.63,632.65,153,21,3
76.118,56.6,51.941,283.76,616.54,85,16,3
151.85,137.4,111.14,328.36,382.43,168,3,3
82.509,71.861,84.533,319.24,68.012,165,75,5
74.112,55.884,54.045,294.35,23.304,224,25,5
44.542,39.949,36.814,290.31,773.88,59,25,5
239.76,242.35,237.88,19.92,52.144,1059,0,1
254.97,254.98,254.96,27.509,94.893,3556,0,1
232.77,232.81,233.01,21.392,228.66,1417,0,1
232.04,231.87,231.91,65.358,183.91,1774,0,1
252.37,252.37,252.14,149.22,130.76,921,0,1
254.06,254.06,254.06,215.62,124.9,343,0,1
254.98,254.98,254.98,134.95,48,502,0,1
253.97,254.12,253.73,94.776,87.102,4827,0,1
254.98,254.94,255,92.287,466.77,376,0,1
254.99,254.97,254.94,16.619,534.37,1504,0,1
254.88,254.95,254.92,12.402,667.86,440,0,1
254.84,254.91,254.62,25.899,781.79,366,0,1
247.29,249.12,249.35,33.282,717.83,547,0,1
254.89,254.89,254.89,57.827,614.96,127,1,1
254.89,254.95,254.91,25.307,559.14,990,0,1
73.357,83.214,42.714,517.25,22.643,28,26,2
61.919,78.581,51.878,483.39,90.027,74,16,2
121.33,124.33,78.099,469.65,46.27,111,25,2
66.739,76.174,62.217,387.48,35.957,23,61,2
125.28,138.59,123.03,282.83,23.241,29,88,2
182.59,190.33,130.85,210.46,25.128,117,43,2
128.71,142.44,86.822,271.96,91.422,45,30,2
101.21,112.31,93.012,362.26,76.298,84,72,2
149.6,165.97,133.12,15.725,10.074,149,92,2
109.17,133.65,99.617,86.75,8,60,43,2
54.632,46.579,36.947,435.16,618.84,19,15,2
40.486,52.029,37.829,374.89,578.8,70,6,2
51.429,72.857,51.476,314,605.86,21,24,2
69.154,99.692,69.185,271.29,597.95,65,25,2
68.824,82.093,63.891,204.74,622.6,193,63,2
98.14,112.2,79.279,161.45,709.26,86,28,2
79.711,115.92,64.816,120.29,755.92,38,34,2
79,107.7,62.159,116.38,788.88,69,38,2
52.072,75.048,44.542,194.43,796.45,83,24,2
54.679,80.621,54.421,271.79,683.63,140,21,2
30.533,43.273,24.273,337.37,682.54,150,13,2
27.149,40.714,24.043,349.34,752.62,161,10,2
27.933,43.978,24.778,396.11,693.78,45,9,2
40.406,62.075,43.519,396.92,755.52,106,16,2
55.811,70.703,52.297,256.46,765.68,37,107,2
41.013,53.859,36.782,576.86,668.92,78,24,2
39.76,46.84,33.8,581.82,635.76,50,16,2
34.633,58.242,35.317,584.95,712.43,120,10,2
64.24,89.34,57.467,112.22,618.14,150,21,2
180.87,157.18,149.15,38.462,306.87,39,22,3
184.79,158.12,146.35,53.636,387.83,66,53,3
194.98,172.6,159.58,85.819,488.87,83,46,3
188.92,167.56,156,114.56,572.74,39,40,3
195.6,179.2,169.4,124,504.6,5,40,3
185.83,165.44,155.94,102.16,425.3,64,57,3
175.17,150.88,141.9,95.561,325.39,41,38,3
176.86,156.29,146.36,132.71,301.89,28,23,3
180.59,155.72,146.74,141.76,339.02,46,31,3
161.76,141.81,128.1,261.21,293.5,42,33,3
175.43,158.43,149.3,282.38,339.25,60,36,3
156.15,138.04,122.73,343.04,323.69,26,49,3
150.3,128.35,118.61,345.99,291.37,71,52,3
144.23,121.92,111.95,386.82,384.05,61,45,3
133.81,113.19,101.38,384.33,452.81,21,28,3
169.5,147.57,138.14,308.18,431.32,28,19,3
135.79,117.47,103.35,312.11,515.6,72,28,3
129.25,112.38,104.57,416.93,504.32,56,16,3
108.84,93,82.44,499.96,507.2,50,26,3
93.2,76.225,65.675,555.6,514.14,80,8,3
117.57,85.774,74.623,573.47,450.23,53,29,3
132.95,105.12,93.793,562.91,397.38,58,38,3
137.81,108.5,95.438,510.52,388.59,64,47,3
152.59,132.41,122.41,460.29,407.12,17,31,3
123.33,100.43,86.762,506,460.43,21,28,3
142.56,117.15,105.95,423.75,444.55,73,40,3
105.9,96.175,87.725,416.3,243.9,40,22,3
113.76,101.21,92.848,366.33,247.21,33,22,3
123.07,112.24,103.52,310.97,251.28,29,12,3
126.09,108.86,99.971,265.07,255.21,70,9,3
134.76,121.18,111.18,197.25,251.92,51,20,3
150.32,133.68,124.2,137.95,248.14,56,5,3
145.41,132.28,124.46,167.81,190.94,69,16,3
154.42,146.63,143.86,211.97,156.7,115,8,3
138.43,121.19,111.33,221.81,192.05,21,20,3
119.35,106.81,97.812,296.58,193.43,69,34,3
118.86,108.03,103.07,324.52,160.97,29,7,3
128.02,112.45,103.51,241.92,224.25,51,22,3
108.2,95.6,86.68,378.84,202.12,25,13,3
97.63,86.033,79.37,450.41,202.34,92,14,3
53.243,48.027,40.108,483.95,129.18,74,3,3
48.405,46.27,38.405,412.86,129.08,37,4,3
117.26,108.02,95.226,293.11,139.68,53,8,3
147.99,125.28,113.53,432.96,317.76,89,32,3
141.8,145.18,155.44,17.867,395.56,45,15,4
196.65,199.3,203.19,63.992,568.81,257,14,4
193.3,208.35,222.49,152.28,380.18,400,2,5
198.25,214.09,227.86,162.62,460.85,213,2,5
193.14,211.7,227.65,181.39,534.86,128,10,5
175.39,194.74,211.42,302.84,377.9,667,2,5
57.875,39.857,25.42,321.02,469.17,112,15,5
26.951,25.878,22.695,317.61,537.65,82,7,5
191.4,195.77,202.1,41.145,496.31,318,115,5
254.7,254.89,254.36,123.78,50.063,426,0,1
254.94,254.99,254.98,25.507,77.291,1548,0,1
228.99,229.32,228.6,99.97,119.51,2935,0,1
254.97,254.97,254.96,25.559,237.25,3818,0,1
250.6,250.09,249.77,76.248,298.02,1658,0,1
254.99,254.98,254.99,43.401,481.66,11775,0,1
254.99,254.98,254.99,43.401,481.66,11775,0,1
254.99,254.99,254.99,49.897,569.38,4829,0,1
254.99,255,254.99,48.497,698.6,4779,0,1
255,255,255,22.154,763.28,3516,0,1
252.63,252.48,252.44,86.496,789.31,808,0,1
254.78,254.78,254.77,39.99,361.85,5961,0,1
254.78,254.78,254.77,39.99,361.85,5961,0,1
248.26,248.16,247.94,75.229,228.03,3689,0,1
35.819,44.042,18.139,578.54,446.85,72,37,2
45.743,66.857,13.143,520.23,401.29,35,30,2
62.072,88.904,24.783,446.01,472.43,166,24,2
65.14,89.628,33.279,438.42,583.84,43,47,2
29.178,42.785,17.336,536.99,649.18,214,39,2
25.627,38.455,15.655,577.77,561.86,110,9,2
36.759,52.519,20.019,518.22,530.53,108,22,2
45.66,58.52,39.88,500.5,201.46,50,33,2
37.333,46.739,30.081,405.73,186.44,222,17,2
70.513,86.128,49.872,347.46,167.49,39,31,2
42.536,52.786,33.236,419.47,143.18,140,33,2
48.56,58.96,35.733,480.89,107.97,75,30,2
27.872,37.161,20.087,541.07,129.75,149,24,2
41.95,60.307,21.465,564.34,86.426,101,21,2
70.352,93.992,33.336,549.64,16.719,128,11,2
61.536,91.587,26.959,584.85,20.163,196,15,2
36.681,53.571,18.791,524.19,472.76,91,22,2
33.415,42.301,26.301,473.83,172.04,183,10,2
47.741,66.352,35.759,494.81,606.63,54,23,2
161.62,126.72,103.85,234.64,555.38,53,18,3
156.99,121.37,100.21,232.26,621.59,150,32,3
157.82,120.68,101.65,226.45,708.57,74,23,3
154.17,118.97,99.447,232.8,774.92,103,8,3
157.67,120.85,100.14,284.7,775.3,94,15,3
160.34,122.54,100.08,296.28,667.14,179,18,3
156,118.72,94.487,354.84,688.37,156,10,3
142.43,107.73,81.73,416.89,704.45,137,19,3
137.6,101.35,80.949,471.63,732.95,198,8,3
148.89,111.8,90.462,470.25,782.2,91,11,3
156.34,117.52,94.513,339.47,642.07,119,7,3
161.63,123.22,99.317,319.59,568.88,120,25,3
159.32,120.66,96.701,288,544.78,144,10,3
167.63,130.78,109.83,281.58,599.64,64,5,3
105.09,80.3,60.079,390.42,375.42,203,18,3
65.934,50.455,37.384,374.14,277.81,437,11,3
123.4,91.153,70.28,431.75,279.19,118,9,3
115.16,84.582,61.104,483.47,272.99,134,5,3
116.11,85.684,63.977,480.47,329.62,310,6,3
117.19,91.2,71.229,437.32,342.11,280,7,3
114.58,81.608,62.905,397.62,38.5,74,10,3
121.07,90.455,72.864,462.19,25.058,191,6,3
84.402,61.549,44.98,555.96,252.17,102,6,3
125.11,90.66,69.408,555.08,744.29,103,18,3
223.16,218.01,212.62,163.37,19.804,245,8,4
201.14,192.76,189.08,176.26,112.74,50,13,4
209.69,201.11,196.58,152.6,118.7,240,7,4
211.8,203.68,201.03,142.4,220.95,65,17,4
247.7,246.46,245.48,108.03,232.84,238,5,4
210.38,203,200.79,124.48,291.1,29,6,4
209.66,204.36,201.46,157.82,280.43,61,22,4
208.25,200.59,198.21,143.38,345.56,61,5,4
212.54,210.1,208.49,126.87,387.25,69,6,4
205.5,199.95,199.9,128.86,447.5,42,11,4
203.09,197.4,196.54,154.25,398.45,102,16,4
194.71,193.26,193.62,160.65,475.91,34,22,4
207.61,206.41,205.67,144.8,537.01,70,5,4
202.14,196.2,196.17,121.39,564.2,96,5,4
197.13,196.23,196.41,149.48,624.46,71,12,4
198.87,198.01,198.7,165.13,645.37,76,14,4
193.59,190.99,191.35,128.36,674.77,95,8,4
178.01,176.68,175.75,129.59,736.81,225,5,4
193.95,189.61,190.03,157.17,758.43,109,4,4
200.23,194.57,195.07,124.47,786,30,3,4
174.66,179.23,180.93,180.65,185.16,391,1,5
179.56,184.68,186.31,175.82,329.38,466,1,5
250.94,251.39,251.34,94.16,345.02,369,1,5
108.42,106.32,116,123,485.81,31,9,5
217.58,221.19,222.25,157.2,574.97,339,0,5
213.2,216.07,217.46,156.12,705.53,318,1,5
249.04,250.94,250.12,111.76,632.53,147,1,5
178.01,176.68,175.75,129.59,736.81,225,3,5
119.92,129.07,127.56,319.22,121.53,1004,3,5
73.389,75.953,78.752,313.87,273.53,149,7,5
155.07,134.3,162.12,360.84,767.6,43,4,5
89.451,94.163,89.068,571.78,782.94,576,5,5
47.221,51.276,40.21,570.94,336.25,290,11,5
255,255,255,19.178,30.604,2409,0,1
254.97,254.99,254.99,43.544,104.6,2237,0,1
252.9,253.16,253.28,33.036,399.41,5098,0,1
255,254.99,254.97,154.79,463.16,1251,0,1
254.75,254.78,254.8,59.085,631.58,16362,0,1
254.75,254.78,254.8,59.085,631.58,16362,0,1
255,255,255,37.774,749.31,8518,0,1
254.87,254.86,254.75,566.93,783.72,463,0,1
237.85,235.53,234.36,407.69,740.01,415,0,1
253.7,253.64,253.5,202.56,749.29,3629,0,1
254.98,254.99,254.99,238.42,757.91,4556,0,1
250.96,242.38,233.05,168.27,35.012,82,12,3
246.12,233.73,221.91,214.58,16.545,33,12,3
249.56,239.13,229.22,161.51,98.553,103,14,3
245.94,233.83,220.56,215.35,82.188,48,19,3
238.86,215.74,198.5,287.14,43.2,50,9,3
223.69,208.48,193.9,336.93,18.452,42,25,3
218.11,184.98,166.23,402.4,30.785,65,49,3
221.84,194.58,175.15,400.91,135.6,55,14,3
218.13,199.86,186.27,352.64,199.34,64,29,3
228.16,204.44,191.68,283.05,206.12,106,17,3
247.34,233.06,222.29,183.65,235.53,62,15,3
247.31,238.48,228,129.71,259.71,48,15,3
202.63,179.31,168.5,472.81,194.2,103,10,3
195.13,175.87,165.65,522.31,170.63,68,19,3
195.5,161.18,139.58,562.82,332.05,111,44,3
206.94,166.92,140.43,474.54,335.71,171,24,3
185.44,143.65,124.41,561.94,249.04,82,15,3
183.22,138.09,115.98,456.09,262.76,140,13,3
201.76,165.29,139.28,367.53,296.62,68,40,3
210.35,185.86,167.09,258.23,315.88,43,12,3
217.62,197.5,183.92,160.19,332.92,26,14,3
235.86,213.55,200.37,176.38,371.65,65,14,3
240.49,218.82,199.89,274.71,392.36,55,9,3
230.85,202.52,176.81,275.3,363.26,124,24,3
230.88,202.88,175.14,350.51,365.59,73,13,3
227.85,191.66,162.49,417.57,442.75,80,55,3
228.42,195.43,172.09,392.08,520.4,65,15,3
221.86,191.68,167.07,387.24,590.15,136,50,3
230.11,199.5,183.14,320.73,613.59,56,37,3
239.11,224.7,211.11,255.78,594.96,27,34,3
234.92,211.82,188.29,215.76,607.14,49,12,3
203.96,197.69,192.2,258.73,674.09,75,27,3
161.24,139.68,134.95,567.42,736.66,38,25,3
179.2,164.69,161.89,397.98,711.51,45,14,3
192.28,157.41,138.88,525.41,653.25,32,16,3
211.42,185.45,165.32,468.74,607.68,31,15,3
192.32,160.1,148.24,585.89,604.59,148,39,3
225.84,232.21,240.74,131.51,211.1,73,0,5
220.26,225.5,230.97,136.94,171.14,318,11,5
180.28,180.15,188.23,96.708,191.39,137,200,5
238.48,248.26,254.69,86.306,233.29,62,2,5
137.97,138.22,141.72,235.19,166.61,233,2,5
171.71,179.5,188.79,253.2,116.24,119,2,5
231.45,244.6,252.16,326.1,99.243,111,1,5
234.01,243.67,250.6,311.98,147.34,166,3,5
89.577,100.55,93.757,492.51,68.694,222,14,5
196.52,210.72,213.62,494.15,15.984,192,97,5
52.946,55.892,45.081,559.19,52,37,13,5
222.77,226.22,230.19,310.75,429.11,561,2,5
167.37,174.83,184.62,254.5,441.78,199,1,5
116.82,113.1,116.11,228.78,513.81,140,2,5
233.02,243.62,250.59,335.69,501.59,128,0,5
151.75,166.68,171.62,509.05,440.8,182,91,5
61.421,70.105,65.021,500.74,504.93,95,22,5
63.318,73.955,75.364,580.67,428.38,66,37,5
64.947,73.421,70.829,570.11,513.79,76,55,5
229.16,234.54,242.08,144.41,17.517,116,1,5
255,255,255,28.066,48.394,5729,0,1
250.11,251.04,251.45,13.421,242.82,1490,0,1
249.72,250.35,251.22,19.655,376.11,2597,0,1
254.81,254.85,254.77,80.04,657.75,7835,0,1
254.99,255,254.99,51.45,525.73,7833,0,1
251.73,252.36,252.6,148.06,700.73,1188,0,1
255,255,255,33.351,750.74,7019,0,1
255,255,255,121.61,145.53,1783,0,1
254.98,254.98,254.97,69.6,81.865,7777,0,1
254.17,254.4,254.54,93.894,180.08,2660,0,1
254.88,254.9,254.79,125.62,485.47,1805,0,1
254.81,254.85,254.77,80.04,657.75,7835,0,1
254.97,254.98,254.97,47.088,603.25,8740,0,1
161.55,181.91,128.5,210.05,41.818,22,15,2
147.62,160,104.92,282.62,20.615,13,32,2
72.716,95.404,72.11,370.11,31.495,109,33,2
71.412,100.88,75.441,491.56,24.794,34,36,2
78.483,96.121,70.759,496.14,66.517,58,51,2
93.458,112.17,101.86,528.46,300.18,72,48,2
72.965,94.053,87.789,534.14,374.6,57,50,2
134.42,145.48,123.52,515.81,563.58,31,28,2
143.22,143.6,124.38,488.39,567.53,87,34,2
83.63,84.204,74.056,499.09,708.24,54,53,2
120.33,144,113.85,259.15,562,27,70,2
120.24,147.52,123.62,224.67,622.1,21,35,2
183.25,201.13,178,198.5,538,16,57,2
129.55,157.65,109.68,226.66,734.06,77,19,2
125.87,146.65,101.61,198.39,779.57,23,23,2
94.488,119.81,93.419,310.56,782.16,43,47,2
108.38,107.73,99.03,355.53,699.61,66,36,2
120.89,118.11,112.5,377.29,766,38,64,2
84.662,114.45,59.562,447.54,747.92,210,22,2
94.69,107.46,83.5,446.45,691.67,168,43,2
92.222,114.93,79.403,467.11,633.21,72,54,2
190.52,168.33,155.48,265.97,120.55,33,10,3
192.72,173.62,166.7,188.01,233.73,146,10,3
198.55,175.12,167.55,192.76,347.67,33,11,3
200.71,183.66,171.05,263.53,462.95,109,11,3
197.25,179.39,164.3,310.78,412.91,69,12,3
201.75,184.96,174.58,237.26,392.26,57,7,3
201.96,181.37,170.71,229.37,169.12,51,12,3
196.22,170.78,157.88,318.32,186.56,41,17,3
179.39,156.08,141.28,436.44,122.17,36,25,3
183.27,159.03,142.92,436.89,191.89,37,15,3
177.04,170.45,161.08,484.08,352.82,49,6,3
181.56,166.07,155,434.89,375.92,73,6,3
161.65,150.3,143.27,441.56,452.94,66,7,3
172.15,154.64,140.38,384.8,489.84,61,8,3
225.14,233.14,244.14,138.55,243.36,22,16,4
226.73,235.44,244.52,127.25,340.81,48,15,4
136.25,142.92,161.1,378.71,137.63,48,5,4
142.51,149.51,168.13,378.28,210.98,47,8,4
139.32,148.25,167.3,378.28,302.67,57,3,4
144.42,149.78,168.63,374.19,372.81,59,5,4
147.42,154.36,172.39,377.25,410.53,59,9,4
160.65,157.63,160.27,270.18,235.62,482,78,5
201,208.94,219,276.14,329.09,203,3,5
63.786,73.951,65.534,330.94,497.38,103,21,5
51.565,54.632,53.388,435.04,498.39,209,4,5
90.519,83.338,89.427,429.78,293.67,695,4,6
172.3,189.32,210.23,455.22,794.76,181,33,7
43.571,47.261,61.731,492.11,797.05,119,11,7
254.96,254.96,254.96,40.159,98.969,446,0,1
252.35,252.23,251.81,33.361,122.99,460,0,1
254.99,254.98,254.99,23.917,329.68,3257,0,1
254.98,254.98,254.94,22.712,452.72,528,0,1
254.95,254.91,254.93,38.341,584.34,299,0,1
224.25,225.42,226.86,35.266,737.47,2678,0,1
255,254.97,255,40.01,787.85,766,0,1
253.92,254.04,253.93,22.758,190.42,2214,0,1
254.92,254.92,254.77,30.987,59.038,782,0,1
159.71,127.94,107.48,196.25,21.654,52,9,3
