@RELATION train_nonumpixels

@attribute R REAL
@attribute G REAL
@attribute B REAL
@attribute G1 REAL
@attribute G2 REAL
@attribute x_region REAL
@attribute y_region REAL
@attribute text REAL
@attribute type {1,2,3,4,5,6,7}

@DATA
86.564,100.38,106.74,-25.891,47.786,482.84,478.29,30,5
209.65,232.56,254.11,10.416,26.637,410.45,680.44,5,5
50.601,52.277,57.573,12.113,14.165,487.81,700.59,39,5
180.04,211.75,240.04,-16.199,18.441,206.71,669.87,10,5
118.09,147.58,181.35,41.93,12.246,57.814,693.28,1,5
52.578,54.285,62.033,90.085,75.385,259.84,483.73,3,5
140.55,175.68,214.74,54.228,39.385,114,456.68,5,5
87.708,79.958,73.375,97.249,25.478,425.33,279.88,36,5
106.82,116.24,122.2,68.272,16.936,288.65,282.61,20,5
38.467,42.428,55.309,53.081,32.354,474.49,551.09,0,6
83.879,134.94,216.39,-17.681,30.109,554.27,113.45,70,7
52.62,53.411,71.45,16.244,24.247,469.55,122.72,10,7
252.12,254.68,254.78,84.208,0.076421,52.876,340.83,0,1
252.09,254.9,254.8,83.848,0.07322,36.194,559.66,0,1
58.188,67.583,31.771,-13.306,35.362,432.45,118.02,55,2
27.218,32.927,18.782,-0.38902,17.925,497.29,53.636,14,2
43.714,47.524,14.381,-13.604,16.981,285.4,16.952,39,2
12.63,17.279,65.584,37.265,21.951,18.932,37,8,2
120.87,55.656,24.072,18.521,55.188,250.12,743.32,3,2
118.18,66.184,53.398,-11.057,88.655,87.495,779.62,20,2
70.045,53.216,27.206,0.75925,34.033,561.57,704.36,62,2
99.059,73.471,56.206,-53.715,26.082,487.91,529.24,53,3
121.82,94.615,75.41,-11.513,25.678,410.13,640.87,58,3
90.583,64.583,49.583,75.273,34.933,429,299.5,64,3
81.917,58.417,41,-91.747,32.711,305.5,170,22,3
91.581,69.871,55.194,61.203,37.676,331.97,648.16,58,3
87.591,65.455,48,-48.186,19.217,544.5,315.27,27,3
158,162.44,166.39,-21.354,25.899,224.5,242.5,18,4
175.59,179.59,182.59,11.823,14.157,139.97,532.15,18,4
173.89,178.89,182.89,18.412,21.793,253.5,474.26,47,4
189.77,193.85,198.31,24.066,21.339,242.08,608.38,62,4
22.028,22.965,17.675,76.237,7.486,436.8,227.52,5,5
255,255,255,88.083,0,40.53,735.09,0,1
255,254.99,254.96,88.396,0.019939,152.88,578.9,0,1
254.22,254.22,254.21,85.846,10.967,30.592,474.94,0,1
115.96,123.79,104.32,97.355,34.789,40,321.64,62,2
79.316,88.211,69.737,0.18252,26.315,199.16,290.53,33,2
112.56,120.69,90.125,40.744,23.368,141.69,406.69,43,2
75.339,81.286,58.054,9.07,25.957,239.88,439.54,45,2
94.833,106.94,86.708,74.245,37.812,250.47,508,100,2
82.368,95.526,92,-0.38872,43.357,319.84,518.74,120,2
131.3,110.3,108.75,-0.68849,41.036,341.63,635.8,78,3
207.51,206.46,212.48,17.338,38.065,265.42,726.85,2,3
127.45,107.4,108.07,-0.063546,49.843,352.26,745.37,93,3
174.11,176.38,187.54,26.759,20.176,448.46,581.96,2,3
200.51,199.55,205.55,16.021,25.506,313.59,267.89,3,3
114.99,90.588,90.956,17.071,37.28,195.6,202.85,46,3
171.6,156.6,163.6,-5.084,50.101,28.8,187.5,80,3
158.54,145.5,149.17,-41.983,52.633,16.417,105.04,79,3
179.35,202.59,244.21,37.087,0.76062,99,29.429,1,5
188.3,207.97,246.41,49.183,12.789,117.35,97.363,2,5
175.74,195.64,229.82,17.546,22.957,143.64,148.63,0,5
36.502,31.507,35.047,13.077,91.637,409.73,238.91,10,5
41.946,38.76,39.406,19.807,11.767,428.59,268.18,0,5
132.96,149.67,176.05,24.501,14.813,228.74,772.93,8,5
190.98,201.32,216.92,16.832,15.942,223.99,653.88,11,5
199.21,207.43,218.47,11.193,15.412,236.41,556.66,2,5
21.524,18.011,22.185,47.051,45.189,443.73,78.709,0,6
14.667,14.351,16.935,32.796,53.417,424.38,116.91,2,6
254.97,254.97,254.97,75.142,0.083287,58.538,127.4,0,1
47.747,54.273,24.545,10.598,20.311,26.354,558.57,21,2
23.896,30.935,18.11,36.555,99.696,80.136,758.16,20,2
25.363,33.891,16.781,14.993,11.473,205.15,749.22,14,2
41.611,53.282,22.038,0.098794,20.921,288.69,584.82,19,2
15.52,20.8,12.568,33.799,62.833,429.7,627.06,3,2
43.458,49.514,38.792,-13.341,27.424,488.08,749.51,11,2
33.894,43.568,16.938,60.187,15.593,180.74,584.66,7,2
30.552,39.657,19.836,88.409,13.458,132.22,700.9,11,2
144.47,130.94,130,19.159,10.818,181.07,132.12,16,3
90.485,61.646,45.576,-73.279,81.183,348.49,112.31,12,3
74.259,52.019,38.037,-18.135,18.383,439.5,18.296,37,3
71.435,45.484,33.016,16.043,21.127,190.16,20.565,27,3
146.21,143.27,144.27,54.468,14.595,72.018,48.299,1,3
219.4,218.61,222.48,40.764,42.788,19.755,216.13,1,3
210.29,209.29,214.47,72.529,0.60504,30.471,311.55,3,3
207.14,206.14,211.16,37.028,13.332,22.886,455.76,2,3
165.81,164.02,165.53,24.223,17.12,133.65,316.02,1,3
175.15,173.8,177.02,48.126,10.11,232.15,192.52,0,3
163.77,163.02,167.63,31.749,10.23,345.16,200.27,1,3
131.75,134.06,140.71,37.544,40.601,469.09,188.25,1,3
62.229,61.759,62.541,19.844,84.102,514.78,287.61,0,3
161.94,161.53,163.87,45.384,0.90764,478.15,421.03,0,3
27.364,27.045,19.432,21.009,13.477,507.27,367.5,1,3
93.651,91.662,86.824,53.865,20.391,391.49,376.23,6,3
189.01,187.41,191.2,64.746,0.5149,338.15,396.11,1,3
163.45,161.44,162.14,34.649,17.114,237.84,334.63,0,3
177.29,175.56,177.04,46.274,10.591,127.38,423.56,1,3
176.65,176.52,178.93,40.759,12.434,344.62,549.48,1,3
39.088,46.093,45.809,75.153,52.839,553.94,518.41,6,5
64.232,73.496,72.187,14.11,28.824,542.45,463.16,1,5
64.646,65.967,69.964,24.787,94.248,564.06,443.48,5,5
64.592,67.151,69.717,34.173,68.878,553.46,291.7,4,5
37.29,35.986,37.718,42.267,42.308,551.23,241.33,1,5
37.29,35.986,37.718,42.267,42.308,551.23,241.33,3,5
25.151,17.417,14.849,25.184,32.755,552.34,182.35,6,5
101.05,112.05,117.27,96.526,56.092,397.82,218.63,3,5
76.737,73.71,71.99,-0.33543,71.074,393.42,298.24,6,5
111.36,117.43,124.9,64.857,68.842,278.01,292.7,1,5
91.995,96.773,105.18,15.706,96.226,270.42,221.83,3,5
134.01,138.17,152.06,22.452,42.156,180.3,223.48,13,5
105.21,110.92,116.6,38.374,9.345,164.88,310.12,1,5
159.15,166.77,174.83,88.714,84.061,77.509,313.95,9,5
157.01,162.23,169.67,63.777,84.937,77.483,242.89,15,5
161.08,171.72,187.82,31.194,87.682,100.88,134.93,7,5
125.6,133.06,146.16,32.695,23.885,177.67,440.26,6,5
116.71,123.54,136.05,87.987,37.183,285.51,441.09,3,5
140.27,151.63,153.21,24.294,90.558,409.29,448,44,5
41.083,51.752,38.441,10.62,67.133,396.54,499.29,9,5
86.811,89.562,99.886,31.724,14.923,70.264,496.66,76,5
127.08,132.05,138.46,10.158,12.564,68.842,441,6,5
53.693,57.62,57.234,8.023,36.333,554.81,678.28,4,5
29.682,31.682,28.682,20.51,40.243,559.14,713.47,5,5
35.685,32.221,31.342,23.521,82.544,522.73,68.398,2,6
251.17,253.27,253.55,53.593,33.594,109.91,399.96,0,1
96.58,119.2,116.67,9.362,48.161,246.67,402.3,157,2
169.19,165.33,170.3,65.485,30.712,179.55,369.49,81,2
48.361,68.657,58.389,-95.773,10.155,324.48,450.56,10,2
144.64,168.42,107.67,-78.158,49.164,60.75,197.17,101,2
142.75,168.37,101.83,17.036,25.725,109.34,71.077,20,2
109.78,91.125,85.075,0.095545,19.234,435.3,22.2,20,3
132.89,118.89,117.89,-20.365,44.304,248.33,54,69,3
155.14,133.95,127.86,57.469,26.371,288,135,30,3
149,131,128.37,-39.518,29.182,294.89,199.8,40,3
141.13,121.13,121.96,-87.949,27.524,350.29,228.07,49,3
126.5,108.5,106.2,-11.838,21.102,409.9,280.95,45,3
154.64,133.91,135.28,-11.733,27.14,287.51,277.55,35,3
197.59,184.65,191.62,-28.087,31.088,172.74,324.38,50,3
168.71,151.71,157.71,-92.238,29.962,176.71,228.19,32,3
97.073,92.864,89.547,-57.092,18.721,324.43,326.91,26,3
119.99,104.81,101.88,10.812,49.575,425.7,397.99,3,3
128.08,115.81,115.81,31.21,35.819,422.81,454.67,5,3
129.3,100.28,93.058,45.806,26.301,431.93,613.46,69,3
127.31,107.87,106.59,17.639,46.521,288.67,598.41,27,3
174.87,156.18,166.02,33.493,56.163,29.533,575.71,91,3
164.12,155.22,166.53,53.807,22.585,57.85,485.07,26,3
156.64,142.73,140.73,-46.736,57.25,279.48,507.21,39,3
125.48,107.36,104.72,10.442,44.861,192.02,752.23,83,3
158.11,134.81,138.22,19.539,58.061,146.22,574.39,56,3
94.896,78.532,77.396,25.754,21.884,424.86,728.97,17,3
76.967,70.32,69.23,64.469,14.457,534.07,439.28,5,3
76.892,68.492,65.138,13.769,11.802,532.42,321.94,19,3
85.037,72.778,69.852,14.723,12.436,513.59,72.37,12,3
81.436,73.873,75.391,16.559,61.169,387.84,126.19,7,5
60.488,66.651,68.488,60.032,23.921,431.71,170.6,26,5
44.614,49.529,58.8,0.8023,67.867,210.35,118.71,10,5
62.789,70.513,82.987,36.795,13.258,235.03,199.28,2,5
144.83,181.87,193.3,99.524,73.018,271.3,320.67,117,5
100.23,98.877,108.26,91.242,34.017,255.69,257.91,9,5
102.31,131.76,156.83,70.229,18.424,402.48,319.92,38,5
33.286,49.075,53.761,17.725,60.758,391.99,535.78,11,5
231.94,239.59,246.84,63.348,10.806,167.61,486.26,0,5
145.47,153.72,158.33,-11.697,83.023,134.68,634.62,20,5
116.27,123.63,131.77,31.289,30.957,55.131,641.96,35,5
175.65,193.05,207.26,-64.853,44.585,30.326,750.26,22,5
191.4,212.19,241.33,13.717,28.149,70.767,759.19,14,5
50.845,47.021,45.814,15.347,13.18,360.65,776.94,40,5
49.222,49.275,50.152,6.583,13.135,489.53,778.88,58,5
249.16,249.21,250.28,74.525,38.678,80.677,296.67,0,1
253.89,253.79,254.39,84.863,0.57018,37.446,395.11,0,1
32.542,55.639,28.694,-43.531,26.464,575.15,148.97,33,2
42.517,59.5,43.533,10.071,29.235,521.25,220.32,27,2
60.838,90.838,65.662,56.743,25.241,569.84,291.76,26,2
49.578,52.453,46.594,-10.316,29.321,453.6,727.14,42,2
57.987,61.618,55.868,28.081,38.074,383.49,775,79,2
48.27,57.14,36.97,4.779,29.512,337.89,725.27,31,2
52.475,63,38.831,10.386,33.29,187.03,761.85,108,2
37.755,41.868,26.434,84.975,13.667,107.72,774.25,25,2
72.599,70.89,72.835,32.158,43.111,467.93,29.898,4,3
154.64,152.64,157.64,-44.718,46.378,444.16,109.37,3,3
79.783,78.253,80.772,55.975,72.858,264.88,51.95,4,3
195.48,193.48,198.48,-13.574,50.417,135.16,163.06,3,3
104.84,102.86,107.83,43.324,83.572,71.628,88.742,4,3
209.91,206.91,213.91,23.444,24.095,43.684,234.15,0,3
191.8,189.8,194.15,46.862,1.214,206.19,216.76,0,3
171.3,166.3,170.3,-75.319,27.909,374.07,191.53,4,3
126.65,125.08,130.66,51.745,75.634,453.52,300.58,1,3
146.59,142.59,143.59,31.337,22.535,326.77,285,3,3
152.99,147.59,150.15,38.021,61.541,196.73,306.56,2,3
127.42,126.15,132.8,24.016,32.543,146.57,375.21,24,3
240.55,239.37,243.55,45.846,4.499,65.896,478.9,2,3
80.582,75.468,76.31,13.517,82.493,47.867,566.28,6,3
231.14,230.94,236.32,38.79,21.744,145.94,551.19,0,3
213.4,212.74,217.76,32.358,12.401,216.75,396.88,1,3
192.51,193.22,198.11,49.725,23.361,341.54,381.98,3,3
215.58,216.45,221.37,53.86,13.068,291.27,520.76,1,3
194.52,195.31,200.11,62.442,28.984,441.18,578.26,0,3
172.32,177.91,184.48,15.001,90.875,425.63,477.6,0,3
171.11,173.25,185.63,33.22,26.755,448.16,367.99,3,3
102.34,112.8,126.51,17.644,86.598,196.64,256.19,7,5
69.313,72.443,73.756,-11.824,13.441,325.89,240.32,18,5
41.739,42.515,46.239,25.935,76.942,403.42,242.84,14,5
75.256,90.544,99.626,90.868,11.872,563.41,487.67,8,5
97.103,102.71,101.54,-7.434,11.368,548.29,642.47,13,5
129.76,132.73,137.85,-28.268,14.81,563.97,697.58,9,5
68.354,72.123,75.877,-23.287,75.071,557.58,752.25,19,5
46.286,49.343,54.629,-47.446,53.172,327.74,627.51,102,5
146.01,160.87,171.96,-30.096,15.264,192.7,618.28,14,5
129.17,133.92,141.37,33.759,7.958,137.04,687.82,2,5
80.7,81.7,85.7,43.171,27.508,248.7,490.25,3,5
75.696,78.152,74.464,46.627,46.258,376.68,498.7,2,5
52.098,52.405,52.623,15.815,7.718,384.23,431.03,1,5
35.145,32.893,36.959,46.337,49.754,293.29,340.23,1,5
37.322,27.665,30.673,32.675,57.087,412.52,364.58,0,5
166.11,172.55,192.48,43.74,20.965,47.167,608.62,55,5
200.02,210.27,236.85,48.753,38.628,13.053,682.16,0,5
102.17,103.06,110.48,21.955,12.394,135.75,485.72,3,5
100.38,107.38,114.62,32.747,12.902,148.12,427.33,16,5
56.345,51.691,50.636,10.211,14.619,270.25,438.96,18,5
56.041,77.26,57.671,51.082,35.346,558.38,648.01,34,2
68.593,102.21,57.382,78.939,22.35,563.8,770.08,54,2
188.62,186.63,187.6,86.593,20.222,521.97,202.83,4,3
187.88,185.88,187.08,69.217,37.896,443.39,89.206,4,3
203.93,201.93,203.21,39.851,46.483,229.08,125.73,7,3
206.93,205.75,208.34,11.261,15.886,97.962,74.442,1,3
210.37,210.37,212.37,37.147,6.697,65.444,215.02,18,3
156.17,154.48,151.51,18.21,95.372,145.65,390.76,1,3
193.13,191.13,192.13,28.932,13.965,28.168,567.22,3,3
183.99,179.99,179.95,16.523,28.046,194.09,596.4,4,3
176.94,171.96,171.39,46.362,12.602,340.87,608.88,0,3
158.5,154.5,154.43,15.151,22.769,490.04,641.26,2,3
182.29,186.02,194.82,67.152,15.713,294.72,701.61,3,3
198.44,201.15,206.15,43.541,12.382,261.27,780.97,3,3
193.86,195.32,199.37,51.715,23.542,50.371,635.52,0,3
205.21,207.53,211.53,59.037,0.5804,15.117,687.31,0,3
151.49,145.99,144.83,17.521,28.115,439.77,381.91,2,3
151.74,147.82,144.52,27.85,10.034,383.36,526.82,7,3
183.69,195,210.43,53.998,42.708,246.66,343.55,2,5
119.66,136.14,150.47,14.115,87.764,232,486.61,3,5
177.47,180.86,181.8,30.948,77.804,215.13,405.79,0,5
198.61,208.55,226.51,67.24,15.551,49.794,323.74,1,5
220.94,228.89,247.9,73.016,12.697,38.956,397.61,0,5
139.71,159.36,178.48,-21.337,58.948,48.139,461.62,11,5
88.381,90.381,87.381,-42.415,10.372,170.48,712.1,9,5
45.83,34.027,27.633,43.078,21.681,121.46,772.3,5,5
71.515,57.762,35.168,42.692,71.483,438.25,714.5,8,5
81.744,67.726,44.283,15.855,30.784,372.27,786.46,6,5
186.33,200.33,226.79,45.339,16.225,38.792,24.583,3,5
21.542,19.104,19.292,-79.672,12.147,550.31,321.06,4,6
231.37,227.06,228.58,51.672,12.183,31.167,492.89,0,1
255,254.88,255,79.739,0.13359,13.189,731.78,0,1
252.68,252.75,252.5,81.003,2.932,21.881,551.37,0,1
169.34,154.65,69.844,13.32,29.326,137.84,45.292,31,2
195.2,172.57,105.41,6.791,32.587,91.902,264.39,45,2
134.47,124.89,50.784,5.11,23.835,281.43,163.11,50,2
185.55,92.69,74.138,54.777,25.531,223.14,610,35,2
175.66,132.16,66.655,19.729,39.683,132.95,775,50,2
52.613,62.29,42.71,96.302,35.501,356.29,764.42,54,2
106.34,118.27,87.51,39.026,28.09,55.517,791,25,2
123.85,137.92,113.85,-19.05,20.508,40.462,608.15,26,2
87.823,108.94,64.631,34.859,22.941,472.49,233.11,49,2
161.28,123.86,115.59,15.434,32.202,315.9,446.21,60,3
142.47,104.35,96.128,78.152,27.478,394.1,210,13,3
176,141,139,-35.66,45.662,70.688,493.06,92,3
168.8,133.8,130.2,-12.198,37.21,175.5,521.9,57,3
106.11,76.111,68.111,-86.181,14.133,412.78,610.5,25,3
125.26,99.439,101.44,10.575,91.235,108.23,599.18,15,3
193,187,191,-64.297,95.261,553.97,367.37,13,3
193.57,191.57,196.57,-16.311,58.312,569.27,613.27,7,3
41.083,38.083,38.083,-4.376,80.024,252.96,330.54,14,5
41.341,45.604,48.341,71.194,13.063,274.63,358.12,8,5
43.644,39.184,37.782,-18.988,63.122,236.03,302.56,2,5
40.55,35.55,41.9,80.295,70.493,471.9,335.2,14,5
110.08,96.458,95.085,71.733,36.482,75.201,440.69,3,5
255,254.98,254.88,89.586,0.02069,47.864,177.75,0,1
254.97,254.98,254.91,87.819,0.040849,76.847,521.05,0,1
254.89,254.89,254.89,84.494,0.32652,32.181,755.5,0,1
254.99,254.96,254.98,86.824,0.047251,51.403,302.84,0,1
254.99,254.94,254.88,85.707,0.089632,40.726,43.814,0,1
174.36,97.258,43.795,-44.007,32.374,286.42,37.497,17,2
116.68,92.885,46.96,-5.082,26.485,355.08,95.534,25,2
142.39,127.61,46.111,65.664,26.98,310.25,420.14,43,2
101.46,120.81,75.625,-41.013,19.814,265.56,701.48,16,2
59.029,88.533,57.505,-11.522,38.8,419.41,748.57,26,2
158.3,129.2,121.2,-86.956,36.817,174.2,504.03,39,3
140.35,111.65,105.23,-78.619,33.438,244.6,215.58,43,3
130.52,100.15,89.061,-35.072,24.935,445.39,225.18,37,3
122.68,98.71,88.645,33.645,34.036,502.16,423.32,40,3
154.35,125.35,117.35,-0.501,40.777,250.31,516.15,72,3
215.67,228.17,244.14,-14.014,26.911,116.86,395.53,43,4
42.438,53.75,48.375,10.768,31.433,193.09,422.5,2,5
67.617,79.748,95.322,0.33704,51.455,514.05,324.06,85,5
51.623,51.34,48.8,11.345,11.386,331.24,527.59,9,5
225.63,221.77,227.78,65.173,94.758,122.36,26.62,0,1
253.01,252.86,253.4,84.075,19.679,121.21,753.6,0,1
254.97,254.97,254.97,86.731,0.07906,28.335,779.23,0,1
254.97,254.97,254.93,86.071,0.097112,103.33,449.67,0,1
113.03,141.03,108.52,64.573,38.802,376.14,67.594,45,2
86.016,111.64,88.377,58.979,63.789,386.02,342.28,104,2
93.871,110.06,95.486,-23.358,49.288,370.63,510.47,74,2
130.87,157.24,127.94,-22.901,43.905,420.28,747.13,68,2
98.764,133.11,64.982,-6.568,47.382,528.07,665.02,39,2
68.861,83.519,73.228,9.449,44.912,243.7,283.71,79,2
103.6,100.47,84.809,87.063,14.654,29.745,268.81,18,2
50.039,65.843,57.255,11.098,52.813,180.65,495.04,122,2
87.241,101.33,108.54,-10.277,18.62,114.43,340.35,28,2
54.179,62.161,38.786,17.005,22.556,254.23,77.679,30,2
154.11,125.15,126.39,68.045,30.49,532.02,150.07,18,3
172.01,144.73,140.51,10.894,33.328,508.32,468.59,15,3
159.07,125.79,123.77,28.681,43.232,434.25,671.03,68,3
165.6,121.2,118.2,-75.004,23.527,304.73,679.8,46,3
203.4,203.75,204.84,12.519,10.859,313.31,779.18,1,3
123,101.62,96.619,0.76626,21.819,276.38,600.79,48,3
203.09,202.09,207.09,9.491,19.418,157.94,586.15,15,3
202.09,201.09,206.7,27.807,20.728,180.28,449.49,3,3
183,143.74,135.57,36.775,16.74,200.04,46.696,25,3
138.32,128.72,141.11,-53.152,46.929,205.02,24.725,20,5
54.031,36.1,30.792,16.879,64.403,240.73,440.93,1,5
62.177,46.253,38.304,29.003,81.192,221.3,537.8,1,5
169.23,168.71,176.12,65.623,35.469,372.33,764.69,67,7
255,254.98,254.99,87.342,0.051187,20.603,271.75,0,1
221.64,219.25,222.62,48.091,79.209,316.7,411.2,0,1
254.78,254.58,254.62,77.923,0.71257,284.18,438.73,0,1
42.233,53.633,31.767,19.544,12.114,444.07,474.93,11,2
59.719,72.25,46.625,11.907,33.367,331.34,646.16,49,2
105.15,117.34,75.431,21.594,39.273,372.07,467.23,85,2
88.872,60.915,50.436,48.989,19.425,522.26,95.564,79,3
102.32,79.566,74.736,-30.98,39.599,253.38,70.019,71,3
138.17,114.76,117.07,-50.726,18.366,67.169,197.99,67,3
105.79,101.07,102.2,27.545,96.252,296.81,350.17,4,3
59.371,51.091,35.731,52.928,10.782,76.237,686.17,1,3
82.383,67.05,67.6,30.613,27.572,207.55,707.32,38,3
87,68.429,61.357,19.418,28.306,372.93,752.14,51,3
81.533,61.244,55.556,57.177,27.276,525.4,769.84,18,3
94.746,118.09,124.93,26.902,72.637,83.08,20.587,7,5
41.876,44.78,45.601,21.547,71.599,363.71,227.63,11,5
201.47,205.79,214.58,31.266,24.308,286.83,681.31,2,5
84,98.391,99.453,31.655,22.127,526.45,718.86,11,5
67.801,69.831,74.293,21.684,13.694,540.78,356.57,11,5
139.8,158.35,190.94,20.475,23.055,443.09,369.62,3,5
153.27,170.69,200.45,11.989,48.153,378.02,372.51,7,5
119.86,124.27,145.71,-93.799,46.809,536.51,538.91,3,5
16.989,17.79,17.992,68.89,27.588,564.96,202.49,1,5
242.55,242.23,246.33,69.656,48.074,89.962,338.59,0,1
254.99,254.99,254.94,88.729,0.017678,49.497,499.76,0,1
250.24,251.57,251.9,82.494,18.614,95.614,653.92,0,1
254.99,254.99,254.94,88.729,0.017678,49.497,499.76,0,1
202.49,222,161.65,0.13958,34.888,193.63,446.83,21,2
58.73,92.635,85.587,33.626,38.066,194.63,602,50,2
60.81,90.381,88.286,7.078,32.76,243.43,673.62,37,2
38.865,66.096,54.154,-10.476,23.485,305.15,616.52,66,2
22.275,33.971,35.145,35.699,12.619,366.71,695.88,21,2
175.88,201.39,137.82,2.101,32.867,238.63,578.49,19,2
95.275,70.157,57.765,36.289,40.711,498.82,70.059,68,3
130.1,103.57,97.933,20.581,42.647,301.93,194.93,68,3
150.1,132.41,132.17,-4.366,55.202,242.83,255.93,97,3
169.5,164.98,179.88,-25.298,29.503,29.74,283.54,34,3
144.29,123.71,120.51,-65.761,44.535,160.43,228.71,28,3
122.67,104.53,100.64,-73.318,40.702,245.11,106,69,3
126.33,105.02,101.49,-85.957,24.122,368.74,426.53,38,3
162,133,129,-13.609,25.707,337.33,460.33,44,3
144.67,122.67,111.67,8.785,26.16,391.67,588.33,44,3
194.92,198.92,201.84,10.389,42.628,533.08,555.18,7,3
178.03,190.49,193.57,-10.297,74.357,475.26,615.34,9,3
190.2,195.4,195.8,15.373,11.375,570.53,447.22,18,3
76.481,83.727,100.94,-16.866,23.53,93.481,50.662,14,5
234.12,253.61,254.19,66.364,22.526,110.27,148.01,5,5
47.581,52.208,63.284,18.656,18.847,365.37,375.52,3,5
47.222,51.072,62.353,-57.025,88.991,283.68,376.2,12,5
189.88,216.48,245.52,42.609,97.688,178.96,368.16,1,5
108.14,99.535,99.118,97.903,58.308,382.1,267.9,7,5
69.185,96.481,77.778,28.206,32.998,75.926,67,35,2
36.369,61.169,47.031,-43.308,34.72,172.38,167.51,77,2
35.145,54.253,42.494,-99.546,32.121,43.952,258.19,15,2
43.017,58.724,59.966,49.214,27.711,129.95,339.98,11,2
16.852,28.519,26.556,79.156,24.342,221.74,278.74,10,2
83.792,101.97,67.181,-76.634,39.86,402.08,261.1,41,2
199.79,169.47,177.53,-28.141,52.499,78.158,490.16,84,3
187.14,154.68,163.68,-41.108,31.088,31.486,585.24,61,3
166.64,132.14,137.97,21.627,48.251,195.72,772.11,112,3
178.69,143.25,147,-16.233,46.913,321.36,524.92,75,3
220.66,215.66,219.66,13.289,84.588,535.27,247.16,22,3
174.47,137.92,142.14,-0.22805,41.462,342.14,94.443,58,3
130.38,111,114.53,-41.308,25.287,476.5,521,6,3
198.79,196.79,201.79,-13.746,11.821,555.24,707.83,19,3
205.43,200.43,194.61,-18.197,77.858,406,551.09,10,3
43.422,41.025,36.673,65.451,63.018,299.32,378.24,3,5
33.93,20.048,22.07,23.297,27.872,304.54,15.613,3,5
105.31,96.108,105.89,-57.897,20.488,158.47,608.45,29,5
89.205,93.277,114.55,82.616,18.889,107.76,701.73,4,5
45.707,42.61,44.707,27.91,49.027,311.85,583.34,12,5
252.85,253.17,253.44,82.399,0.61181,69.674,336.07,0,1
255,254.99,255,87.829,0.014736,48.025,462.7,0,1
254.87,255,255,84.433,0.061856,75.289,573.46,0,1
254.99,254.99,255,86.134,0.0055842,15.955,594.06,0,1
27.766,46.584,13.221,19.801,20.719,199.75,731.08,41,2
63.616,85.331,37.106,83.653,9.854,585.11,284.33,14,2
52.873,86.657,22.118,64.398,50.555,596.14,409.87,3,2
67.299,69.218,64.218,25.115,22.442,32.401,61.821,1,3
82.876,84.314,79.314,0.63008,47.613,118.41,175.52,4,3
68.325,69.325,63.325,26.882,20.904,301.26,106.99,6,3
67.76,66.76,61.77,17.982,2.514,430.47,217.91,3,3
101.39,101.9,97.707,49.184,42.583,265.73,234.79,2,3
103.05,114.86,114.95,76.611,0.96822,196.95,17.088,2,3
217.54,222.87,226.31,49.05,0.84584,118.67,424.08,1,3
208.61,213.9,216.9,54.867,0.53761,204.1,359.31,1,3
170.52,175.12,176.2,36.315,16.434,300.4,497.55,1,3
169.05,171.24,167.82,47.027,12.379,344.39,563.13,1,3
85.442,68.977,56.209,19.6,25.606,472.28,530.3,37,3
50.145,35.408,29.684,37.037,83.698,425.25,707.74,16,3
54.796,40.112,33.867,13.403,11.437,291.15,756.31,18,3
57.344,43.875,41.844,20.299,12.47,47.375,705.5,21,3
45.083,28.917,28.667,-90.636,11.357,491.25,750.19,10,3
79.543,62.914,52.971,-6.594,41.566,546.91,567.54,56,3
81.32,67.32,58.32,-15.301,8.215,518.88,458.28,32,3
106.12,110.92,110.55,16.187,11.68,484.53,361.94,2,3
192.69,196.89,199.99,42.978,13.186,381.82,419.68,3,3
114.22,132.84,142.63,24.847,30.116,160.81,343.81,1,5
106.27,119.07,126.68,34.18,10.083,247.03,329.51,3,5
124.45,138.28,148.03,16.211,17.005,158.07,593.38,1,5
109.82,131.43,140.81,14.335,33.069,243.98,499.99,2,5
28.863,30.934,30.286,0.87102,54.671,418.18,339.71,3,5
84.546,77.858,72.104,11.615,13.787,339.02,472.79,5,5
163.89,176.3,178.83,38.823,55.736,367.58,334.88,12,5
39.241,39.759,53.926,34.328,12.649,583.28,370.44,13,7
251.82,252.3,253.37,81.544,26.241,31.092,509.21,0,1
254.93,254.93,254.93,84.25,0.16886,62.95,450.89,0,1
54.419,74.952,24.886,-10.021,20.158,18.733,11.714,23,2
47.13,75.444,52.37,-14.354,26.393,295.61,22.185,30,2
55.267,81.633,56.233,80.941,39.444,481.83,281.77,43,2
25.18,36.62,24.38,-69.932,21.359,476.56,100.32,46,2
64.734,80.646,54.709,17.673,27.175,374.51,96.152,54,2
